"YEAR","REGION","STATEFIP","STATECENSUS","METRO","METAREA","COUNTY","METFIPS","INDIVIDCC","FAMINC","AGE","SEX","RACE","MARST","HISPAN","VOTEREG","VOWHYNOT","VOYNOTREG","VOTEHOW","VOTEWHEN","VOREGHOW","VOTERES","VOTERESP"
2014,31,37,56,2,6642,0,39580,0,830,80,1,100,1,0,1,1,99,99,99,1,7,2
2014,31,37,56,2,6642,0,39580,0,730,39,2,100,6,0,2,99,99,1,2,1,7,1
2014,31,37,56,2,3122,0,24660,0,500,22,1,200,6,0,0,99,3,99,99,99,4,1
2014,31,37,56,2,3122,0,24660,0,500,48,2,200,6,0,0,99,3,99,99,99,4,2
2014,31,37,56,2,3122,0,24660,0,500,19,1,200,6,0,0,99,3,99,99,99,4,2
2014,31,37,56,2,6641,0,20500,0,600,46,1,100,1,0,98,99,99,99,99,99,99,9
2014,31,37,56,2,6641,0,20500,0,600,36,2,100,1,0,98,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,1,830,27,1,651,6,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,1,830,27,2,651,6,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,1,843,64,2,100,1,0,2,99,99,1,1,7,7,1
2014,31,37,56,2,1521,37119,16740,1,843,66,1,100,1,0,2,99,99,1,1,7,7,2
2014,31,37,56,2,3122,0,24660,0,841,42,2,200,1,0,98,99,99,99,99,99,99,1
2014,31,37,56,2,3122,0,24660,0,841,49,1,200,1,0,98,99,99,99,99,99,99,2
2014,31,37,56,2,3122,0,24660,0,600,30,2,200,1,0,0,99,6,99,99,99,7,1
2014,31,37,56,2,3122,0,24660,0,600,33,1,100,1,0,2,99,99,1,1,97,7,2
2014,31,37,56,2,1521,37119,16740,1,841,43,1,200,1,0,2,99,99,1,1,97,4,2
2014,31,37,56,2,1521,37119,16740,1,841,41,2,200,1,0,1,11,99,99,99,7,6,1
2014,31,37,56,2,1521,37119,16740,1,841,4,2,200,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,1,841,13,2,200,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,1,841,19,1,200,6,0,2,99,99,1,1,4,6,2
2014,31,37,56,2,1521,37119,16740,1,841,13,2,200,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,1,600,22,2,100,6,0,0,99,6,99,99,99,4,2
2014,31,37,56,2,1521,37119,16740,1,600,26,1,100,6,0,0,99,6,99,99,99,4,1
2014,31,37,56,2,6642,0,39580,0,710,28,2,200,6,0,2,99,99,1,1,1,6,1
2014,31,37,56,2,6642,0,39580,0,710,37,1,200,6,0,1,3,99,99,99,1,5,2
2014,31,37,56,2,3121,37067,49180,0,830,58,2,100,1,0,98,99,99,99,99,99,99,9
2014,31,37,56,2,3121,37067,49180,0,830,53,1,100,1,0,98,99,99,99,99,99,99,9
2014,31,37,56,2,3122,0,24660,0,430,35,2,200,4,0,2,99,99,1,1,5,7,2
2014,31,37,56,2,3122,0,24660,0,430,12,2,200,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,3122,0,24660,0,430,61,2,200,4,0,2,99,99,1,1,5,7,1
2014,31,37,56,2,3122,0,24660,0,430,9,2,200,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,3122,0,24660,0,430,12,1,200,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,6641,0,20500,0,740,41,1,200,1,412,99,99,99,99,99,99,99,9
2014,31,37,56,2,6641,0,20500,0,740,46,2,100,1,412,99,99,99,99,99,99,99,9
2014,31,37,56,2,6641,0,20500,0,740,14,2,100,9,412,99,99,99,99,99,99,99,9
2014,31,37,56,2,6641,0,20500,0,740,20,1,100,6,412,99,99,99,99,99,99,99,9
2014,31,37,56,2,6641,0,20500,0,740,76,2,100,1,412,99,99,99,99,99,99,99,9
2014,31,37,56,2,6641,0,20500,0,740,80,1,100,1,412,99,99,99,99,99,99,99,9
2014,31,37,56,2,6641,0,20500,0,740,5,1,100,9,412,99,99,99,99,99,99,99,9
2014,31,37,56,2,6641,0,20500,0,740,26,2,100,1,412,99,99,99,99,99,99,99,9
2014,31,37,56,2,6641,0,20500,0,740,29,1,100,1,412,99,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,1,842,62,2,100,4,0,2,99,99,1,1,8,7,1
2014,31,37,56,2,1521,37119,16740,1,842,75,1,100,5,0,98,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,1,830,58,1,200,4,0,2,99,99,1,1,6,7,1
2014,31,37,56,2,1521,37119,16740,1,720,27,1,100,6,0,2,99,99,1,2,1,6,1
2014,31,37,56,2,6642,37183,39580,0,842,36,2,100,1,0,0,99,6,99,99,99,7,1
2014,31,37,56,2,6642,37183,39580,0,842,40,1,100,1,0,2,99,99,1,1,97,7,2
2014,31,37,56,2,6642,37183,39580,0,842,0,2,100,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,6642,37183,39580,0,842,3,1,100,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,6642,37183,39580,0,842,8,2,100,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,1,730,24,2,100,6,0,1,5,99,99,99,3,4,1
2014,31,37,56,2,1521,37119,16740,1,730,25,1,100,6,0,98,99,99,99,99,99,99,9
2014,31,37,56,2,6642,0,39580,0,600,41,2,200,6,0,1,4,99,99,99,97,4,1
2014,31,37,56,2,6642,37183,39580,0,600,31,2,200,6,0,0,99,6,99,99,99,5,1
2014,31,37,56,2,6642,37183,39580,0,600,6,1,200,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,1,100,22,2,100,6,0,0,99,3,99,99,99,5,1
2014,31,37,56,2,1521,37119,16740,1,100,20,2,100,6,0,0,99,1,99,99,99,5,2
2014,31,37,56,2,1521,37119,16740,1,100,22,2,100,6,0,0,99,6,99,99,99,6,2
2014,31,37,56,2,1521,37119,16740,1,843,37,1,100,1,0,1,5,99,99,99,6,7,1
2014,31,37,56,2,1521,37119,16740,1,843,36,2,100,1,0,1,5,99,99,99,6,7,2
2014,31,37,56,2,1521,37119,16740,1,843,0,2,100,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,1,843,2,1,100,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,3122,0,24660,0,720,61,2,100,1,0,1,7,99,99,99,1,6,1
2014,31,37,56,2,3122,0,24660,0,720,64,1,100,1,0,0,99,6,99,99,99,6,1
2014,31,37,56,2,6642,37183,39580,0,820,55,1,100,6,0,2,99,99,1,1,97,7,1
2014,31,37,56,2,6642,0,39580,0,820,45,2,100,4,0,1,4,99,99,99,7,7,1
2014,31,37,56,2,6642,0,39580,0,820,12,2,100,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,6642,0,39580,0,720,29,1,100,6,300,0,99,9,99,99,99,5,1
2014,31,37,56,2,1521,37119,16740,1,841,25,1,200,3,0,1,5,99,99,99,6,4,1
2014,31,37,56,2,1521,37119,16740,1,841,22,2,200,6,0,0,99,6,99,99,99,4,2
2014,31,37,56,2,6642,37183,39580,0,842,59,1,200,1,0,98,99,99,99,99,99,99,9
2014,31,37,56,2,6642,37183,39580,0,842,56,2,200,1,0,98,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,1,710,38,1,100,2,100,99,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,1,710,36,1,100,6,411,99,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,0,710,62,2,801,1,0,1,1,99,99,99,1,7,1
2014,31,37,56,2,1521,37119,16740,0,710,64,1,200,1,0,1,96,99,99,99,1,7,2
2014,31,37,56,2,1521,37119,16740,0,710,39,2,200,6,0,0,99,4,99,99,99,7,2
2014,31,37,56,2,1521,37119,16740,1,710,50,2,200,4,0,2,99,99,1,1,9,6,1
2014,31,37,56,2,1521,37119,16740,1,710,64,1,200,6,0,0,99,8,99,99,99,6,2
2014,31,37,56,2,2560,0,22180,0,820,57,1,100,4,0,2,99,99,1,1,5,7,1
2014,31,37,56,2,3122,0,24660,0,470,65,1,100,6,0,2,99,99,1,2,1,5,1
2014,31,37,56,2,1521,37119,16740,1,600,56,1,200,6,0,98,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,1,600,18,1,200,6,0,0,99,2,99,99,99,4,1
2014,31,37,56,2,1521,37119,16740,1,600,54,2,100,6,0,98,99,99,99,99,99,99,9
2014,31,37,56,2,3122,0,24660,0,300,46,1,100,1,0,98,99,99,99,99,99,99,9
2014,31,37,56,2,3122,0,24660,0,300,46,2,100,1,0,98,99,99,99,99,99,99,9
2014,31,37,56,2,3122,0,24660,0,470,56,1,100,6,0,2,99,99,1,2,97,5,1
2014,31,37,56,2,6641,0,20500,0,730,29,2,100,6,0,98,99,99,99,99,99,99,9
2014,31,37,56,2,1521,0,16740,0,841,58,2,100,4,0,2,99,99,1,2,6,7,1
2014,31,37,56,2,1521,0,16740,0,841,79,2,100,5,0,2,99,99,1,2,6,7,2
2014,31,37,56,2,1521,37119,16740,1,842,37,2,200,1,0,1,5,99,99,99,6,7,1
2014,31,37,56,2,1521,37119,16740,1,842,34,1,200,1,0,1,5,99,99,99,97,7,2
2014,31,37,56,2,1521,37119,16740,1,842,10,1,200,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,1,842,15,2,200,2,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,3121,37067,49180,0,470,59,2,100,5,0,98,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,1,500,23,1,200,6,0,0,99,1,99,99,99,5,2
2014,31,37,56,2,1521,37119,16740,1,500,23,1,200,6,0,0,99,1,99,99,99,5,2
2014,31,37,56,2,1521,37119,16740,1,500,23,1,300,6,0,0,99,1,99,99,99,5,1
2014,31,37,56,2,1521,37119,16740,1,841,59,1,100,1,0,98,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,1,841,67,2,100,1,0,98,99,99,99,99,99,99,9
2014,31,37,56,2,6641,0,20500,0,842,58,1,100,1,0,2,99,99,1,1,3,5,1
2014,31,37,56,2,6641,0,20500,0,842,57,2,651,1,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,6641,0,20500,0,842,17,1,803,6,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,3122,0,24660,0,842,50,1,100,4,0,2,99,99,1,1,97,6,1
2014,31,37,56,2,6641,0,20500,0,841,46,2,100,1,0,2,99,99,1,1,1,7,1
2014,31,37,56,2,6641,0,20500,0,841,47,1,100,1,0,2,99,99,1,1,1,7,2
2014,31,37,56,2,6641,0,20500,0,841,11,1,100,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,6642,37183,39580,0,842,66,1,100,1,0,2,99,99,1,1,3,5,2
2014,31,37,56,2,6642,37183,39580,0,842,63,2,100,1,0,2,99,99,1,1,3,5,1
2014,31,37,56,2,6642,37183,39580,0,842,6,2,100,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,6642,0,39580,0,842,37,1,100,1,0,2,99,99,1,2,1,6,1
2014,31,37,56,2,6642,0,39580,0,842,37,2,100,1,0,2,99,99,1,1,1,6,2
2014,31,37,56,2,6642,0,39580,0,842,4,1,100,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,6642,0,39580,0,842,5,1,100,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,6642,0,39580,0,842,9,2,100,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,0,600,60,2,200,6,0,98,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,0,600,24,1,200,6,0,1,96,99,99,99,97,99,2
2014,31,37,56,2,1521,37119,16740,0,600,34,2,200,6,0,2,99,99,1,1,97,99,2
2014,31,37,56,2,1521,37119,16740,0,600,3,1,200,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,0,600,9,1,200,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,0,600,16,2,200,6,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,6642,37183,39580,0,740,36,1,651,6,0,1,5,99,99,99,1,7,1
2014,31,37,56,2,6641,0,20500,0,500,35,1,100,2,411,99,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,1,843,46,1,200,3,0,1,4,99,99,99,1,6,1
2014,31,37,56,2,1521,37119,16740,1,841,22,2,200,6,0,0,99,9,99,99,99,5,1
2014,31,37,56,2,1521,37119,16740,1,841,2,1,200,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,1,841,25,1,200,6,0,0,99,9,99,99,99,5,2
2014,31,37,56,2,1521,37119,16740,0,820,27,1,100,6,412,99,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,0,820,23,1,100,6,411,99,99,99,99,99,99,99,9
2014,31,37,56,2,2560,0,22180,0,730,59,1,100,4,0,0,99,9,99,99,99,5,1
2014,31,37,56,2,6641,0,20500,0,500,37,2,100,1,411,99,99,99,99,99,99,99,9
2014,31,37,56,2,6641,0,20500,0,500,37,1,100,1,411,99,99,99,99,99,99,99,9
2014,31,37,56,2,6641,0,20500,0,500,5,2,100,9,411,99,99,99,99,99,99,99,9
2014,31,37,56,2,6641,0,20500,0,500,6,1,100,9,411,99,99,99,99,99,99,99,9
2014,31,37,56,2,3121,37067,49180,0,500,85,2,100,5,0,2,99,99,1,1,6,7,1
2014,31,37,56,2,3121,37067,49180,0,300,55,2,100,3,0,0,99,1,99,99,99,4,1
2014,31,37,56,2,2560,0,22180,0,730,56,2,200,4,0,1,5,99,99,99,3,5,2
2014,31,37,56,2,2560,0,22180,0,730,53,1,200,6,0,1,5,99,99,99,3,5,1
2014,31,37,56,2,6642,0,39580,0,841,43,1,651,1,0,2,99,99,1,1,5,7,1
2014,31,37,56,2,6642,0,39580,0,841,41,2,651,1,0,2,99,99,1,1,5,7,1
2014,31,37,56,2,6642,0,39580,0,841,13,2,651,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,6642,0,39580,0,841,17,1,651,6,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,6642,0,39580,0,842,67,1,100,1,0,2,99,99,1,2,4,7,1
2014,31,37,56,2,6642,0,39580,0,842,65,2,100,1,0,2,99,99,1,2,4,7,2
2014,31,37,56,2,1521,37119,16740,1,842,33,2,100,1,0,1,1,99,99,99,1,6,1
2014,31,37,56,2,1521,37119,16740,1,842,34,1,100,1,0,2,99,99,1,1,1,6,2
2014,31,37,56,2,1521,37119,16740,1,842,1,1,100,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,1,842,2,1,100,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,1,842,9,2,100,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,6642,37183,39580,0,100,60,2,200,4,0,2,99,99,2,2,3,6,1
2014,31,37,56,2,1521,0,16740,0,500,43,2,100,4,100,99,99,99,99,99,99,99,9
2014,31,37,56,2,1521,0,16740,0,500,16,2,100,6,100,99,99,99,99,99,99,99,9
2014,31,37,56,2,1521,0,16740,0,500,19,1,100,6,100,0,99,6,99,99,99,4,2
2014,31,37,56,2,1521,0,16740,0,500,80,1,100,4,100,99,99,99,99,99,99,99,9
2014,31,37,56,2,6642,37183,39580,0,600,68,2,100,1,0,2,99,99,1,1,1,7,2
2014,31,37,56,2,6642,37183,39580,0,600,66,1,100,1,0,1,1,99,99,99,1,7,2
2014,31,37,56,2,6642,37183,39580,0,842,25,1,100,1,0,2,99,99,1,2,1,5,1
2014,31,37,56,2,6642,37183,39580,0,842,28,2,100,1,0,2,99,99,1,2,1,5,1
2014,31,37,56,2,6642,0,39580,0,841,80,1,100,3,0,2,99,99,1,1,4,7,1
2014,31,37,56,2,3122,0,24660,0,830,57,1,803,6,0,2,99,99,1,1,4,6,1
2014,31,37,56,2,3122,0,24660,0,740,61,1,801,2,0,2,99,99,1,2,5,7,1
2014,31,37,56,2,6641,0,20500,0,820,24,2,200,6,0,1,5,99,99,99,7,4,1
2014,31,37,56,2,6641,0,20500,0,820,1,2,200,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,6641,0,20500,0,820,2,1,200,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,6641,0,20500,0,820,4,1,200,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,6641,0,20500,0,820,25,2,200,6,0,1,5,99,99,99,7,4,2
2014,31,37,56,2,6641,0,20500,0,841,63,1,651,1,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,6641,0,20500,0,841,52,2,651,1,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,6641,0,20500,0,841,19,2,651,6,0,2,99,99,1,97,97,7,2
2014,31,37,56,2,6641,0,20500,0,841,24,2,651,6,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,1,842,34,2,200,6,0,2,99,99,1,2,9,7,1
2014,31,37,56,2,1521,37119,16740,1,842,3,1,200,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,1,842,3,2,200,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,1,842,3,2,200,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,6642,37183,39580,0,842,31,2,100,1,0,2,99,99,1,1,1,7,1
2014,31,37,56,2,6642,37183,39580,0,842,31,1,100,1,0,2,99,99,1,1,1,7,2
2014,31,37,56,2,6642,37183,39580,0,842,0,2,100,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,6642,37183,39580,0,842,10,1,100,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,3122,0,24660,0,740,28,2,651,6,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,3122,0,24660,0,740,65,2,651,5,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,3122,0,24660,0,740,22,1,651,6,0,0,99,8,99,99,99,7,1
2014,31,37,56,2,3122,0,24660,0,740,25,1,651,6,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,3122,0,24660,0,740,28,1,651,6,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,3122,0,24660,0,710,44,2,100,3,0,2,99,99,1,1,3,4,1
2014,31,37,56,2,3122,0,24660,0,710,13,1,100,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,6642,37183,39580,0,470,45,2,100,6,0,1,4,99,99,99,1,5,1
2014,31,37,56,2,3122,0,24660,0,820,57,1,200,1,0,98,99,99,99,99,99,99,1
2014,31,37,56,2,3122,0,24660,0,820,58,2,200,1,0,98,99,99,99,99,99,99,2
2014,31,37,56,2,2560,0,22180,0,841,49,2,200,1,0,2,99,99,1,2,97,7,1
2014,31,37,56,2,2560,0,22180,0,841,53,1,200,1,0,2,99,99,1,2,97,7,2
2014,31,37,56,2,2560,0,22180,0,841,19,1,200,6,0,2,99,99,1,2,97,7,2
2014,31,37,56,2,6642,37183,39580,0,720,29,1,651,6,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,6641,0,20500,0,500,28,1,100,3,100,99,99,99,99,99,99,99,9
2014,31,37,56,2,6641,0,20500,0,500,38,1,100,2,100,99,99,99,99,99,99,99,9
2014,31,37,56,2,6641,0,20500,0,500,50,1,100,2,100,99,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,1,830,46,1,651,1,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,1,830,41,2,651,1,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,1,830,17,2,651,6,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,1,830,21,1,651,6,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,1,830,25,1,651,1,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,1,830,6,1,651,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,1,830,23,2,651,1,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,3121,37067,49180,0,600,60,2,100,4,0,2,99,99,1,1,1,7,1
2014,31,37,56,2,1521,37119,16740,1,740,76,2,100,1,0,2,99,99,2,2,4,7,1
2014,31,37,56,2,1521,37119,16740,1,740,85,1,100,1,0,2,99,99,2,2,4,7,2
2014,31,37,56,2,1521,37119,16740,1,740,47,2,200,3,0,98,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,1,740,28,1,200,6,0,98,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,1,740,37,1,200,6,0,98,99,99,99,99,99,99,9
2014,31,37,56,2,6641,0,20500,0,830,52,1,200,1,0,2,99,99,1,1,5,7,1
2014,31,37,56,2,6641,0,20500,0,830,51,2,200,1,0,2,99,99,1,1,3,7,2
2014,31,37,56,2,6641,0,20500,0,830,12,2,200,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,6641,0,20500,0,830,16,1,200,6,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,6641,0,20500,0,830,17,1,200,6,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,6641,0,20500,0,830,19,2,200,6,0,2,99,99,1,1,3,7,2
2014,31,37,56,2,6641,0,20500,0,830,24,2,200,6,0,2,99,99,1,1,3,7,2
2014,31,37,56,2,6642,37183,39580,0,710,46,2,200,3,0,2,99,99,1,1,5,5,1
2014,31,37,56,2,6642,37183,39580,0,710,56,1,200,4,0,2,99,99,1,1,5,5,2
2014,31,37,56,2,6642,37183,39580,0,470,79,1,200,5,0,2,99,99,1,1,5,7,1
2014,31,37,56,2,6642,37183,39580,0,470,48,2,200,6,0,2,99,99,1,1,5,7,2
2014,31,37,56,2,3121,37067,49180,0,500,62,2,100,4,0,2,99,99,1,1,97,7,1
2014,31,37,56,2,6641,0,20500,0,740,26,1,200,1,0,2,99,99,1,2,5,6,1
2014,31,37,56,2,6641,0,20500,0,740,25,2,200,1,0,2,99,99,1,2,97,6,2
2014,31,37,56,2,6641,0,20500,0,740,1,2,200,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,6641,0,20500,0,740,1,2,200,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,6641,0,20500,0,740,3,1,200,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,3122,0,24660,0,740,57,1,100,1,0,0,99,97,99,99,99,7,1
2014,31,37,56,2,3122,0,24660,0,740,58,2,100,1,0,2,99,99,1,1,1,7,2
2014,31,37,56,2,3121,37067,49180,0,730,26,1,100,1,0,2,99,99,1,1,1,5,1
2014,31,37,56,2,3121,37067,49180,0,730,25,2,100,1,0,2,99,99,1,1,1,5,2
2014,31,37,56,2,2560,0,22180,0,820,31,1,300,1,200,0,99,9,99,99,99,4,1
2014,31,37,56,2,2560,0,22180,0,820,29,2,300,1,0,98,99,99,99,99,99,4,2
2014,31,37,56,2,2560,0,22180,0,820,4,1,300,9,200,99,99,99,99,99,99,99,9
2014,31,37,56,2,2560,0,22180,0,820,6,2,300,9,200,99,99,99,99,99,99,99,9
2014,31,37,56,2,2560,0,22180,0,820,12,2,805,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,6642,0,39580,0,430,67,1,100,1,0,2,99,99,1,1,9,5,1
2014,31,37,56,2,6642,0,39580,0,430,67,2,100,1,0,2,99,99,1,1,9,5,2
2014,31,37,56,2,1521,37119,16740,1,841,26,1,100,6,0,1,4,99,99,99,97,4,1
2014,31,37,56,2,1521,37119,16740,1,841,65,1,100,2,0,98,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,1,841,26,1,100,6,0,1,99,99,99,99,97,4,2
2014,31,37,56,2,1521,37119,16740,1,843,38,2,100,1,0,2,99,99,1,2,3,7,1
2014,31,37,56,2,1521,37119,16740,1,843,38,1,100,1,412,2,99,99,1,2,3,7,2
2014,31,37,56,2,1521,37119,16740,1,843,4,1,100,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,1,843,6,1,100,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,6642,37183,39580,0,820,29,2,100,1,0,2,99,99,1,2,1,6,1
2014,31,37,56,2,6642,37183,39580,0,820,31,1,100,1,0,2,99,99,1,2,1,6,2
2014,31,37,56,2,6642,37183,39580,0,820,1,2,100,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,1,841,63,2,100,1,412,2,99,99,1,2,2,7,2
2014,31,37,56,2,1521,37119,16740,1,841,50,1,100,1,100,99,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,1,841,53,2,100,4,0,1,7,99,99,99,7,7,1
2014,31,37,56,2,3122,0,24660,0,430,69,2,100,2,0,2,99,99,1,1,5,7,1
2014,31,37,56,2,3122,0,24660,0,720,52,1,100,1,0,2,99,99,1,1,97,7,1
2014,31,37,56,2,3122,0,24660,0,720,60,2,100,1,0,2,99,99,1,1,97,7,2
2014,31,37,56,2,1521,37119,16740,1,841,38,2,200,1,0,2,99,99,1,1,1,7,1
2014,31,37,56,2,1521,37119,16740,1,841,43,1,200,1,0,2,99,99,1,1,1,7,2
2014,31,37,56,2,1521,37119,16740,1,841,5,1,200,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,1,841,7,1,200,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,6641,0,20500,0,710,32,2,100,1,411,99,99,99,99,99,99,99,9
2014,31,37,56,2,6641,0,20500,0,710,35,1,100,1,411,99,99,99,99,99,99,99,9
2014,31,37,56,2,6641,0,20500,0,710,2,2,100,9,411,99,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,1,730,71,2,200,4,200,2,99,99,1,2,6,5,1
2014,31,37,56,2,1521,37119,16740,1,730,39,1,200,6,200,0,99,6,99,99,99,5,2
2014,31,37,56,2,6641,0,20500,0,841,44,1,200,1,0,1,5,99,99,99,97,6,1
2014,31,37,56,2,6641,0,20500,0,841,44,2,200,1,0,2,99,99,1,1,97,6,2
2014,31,37,56,2,6641,0,20500,0,841,4,1,200,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,6641,0,20500,0,841,8,2,200,9,0,99,99,99,99,99,99,99,9
2014,31,37,56,2,6641,0,20500,0,841,21,1,200,6,0,1,99,99,99,99,97,6,2
2014,31,37,56,2,6641,0,20500,0,841,22,1,200,6,0,1,99,99,99,99,97,6,2
2014,31,37,56,2,1521,37119,16740,1,842,37,1,100,1,400,0,99,6,99,99,99,4,1
2014,31,37,56,2,1521,37119,16740,1,842,36,2,100,1,400,0,99,6,99,99,99,4,2
2014,31,37,56,2,1521,37119,16740,1,842,0,1,100,9,400,99,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,1,842,1,1,100,9,400,99,99,99,99,99,99,99,9
2014,31,37,56,2,1521,37119,16740,1,842,1,1,100,9,400,99,99,99,99,99,99,99,9
2014,31,37,56,2,6642,0,39580,0,720,25,1,100,6,0,1,5,99,99,99,1,5,1
2014,31,37,56,2,3122,0,24660,0,740,54,2,200,1,0,0,99,6,99,99,99,7,1
2014,31,37,56,2,3122,0,24660,0,740,52,1,100,1,0,0,99,6,99,99,99,7,1
2014,31,37,56,2,3122,0,24660,0,500,67,2,200,6,0,2,99,99,1,1,4,6,2
2014,31,37,56,2,3122,0,24660,0,500,42,1,200,6,0,2,99,99,1,1,4,6,2
2014,31,37,56,2,1521,37119,16740,1,841,77,2,100,4,0,2,99,99,2,2,9,7,1
2014,31,37,56,2,6641,0,20500,0,842,64,1,100,1,0,98,99,99,99,99,99,99,9
