"YEAR","REGION","STATEFIP","STATECENSUS","METRO","METAREA","COUNTY","METFIPS","INDIVIDCC","FAMINC","PERNUM","WTFINL","AGE","SEX","RACE","MARST","CITIZEN","HISPAN","VOTEREG","VOWHYNOT","VOYNOTREG","VOTEHOW","VOTEWHEN","VOREGHOW","VOTERES","VOTERESP"
2014,31,37,56,1,9998,0,99998,0,500,1,3124.0599,47,2,100,4,0,0,1,3,99,99,99,9,7,2
2014,31,37,56,1,9998,37155,99998,0,820,1,3513.9546,64,1,100,1,0,0,2,99,99,1,1,1,7,2
2014,31,37,56,1,9998,37155,99998,0,820,2,3734.1186,70,2,100,1,0,0,2,99,99,1,1,1,7,1
2014,31,37,56,1,9998,0,99998,0,710,1,3118.2743,43,2,100,1,0,0,2,99,99,1,2,1,7,1
2014,31,37,56,1,9998,0,99998,0,710,2,2826.3098,41,1,100,1,0,0,2,99,99,1,1,1,7,2
2014,31,37,56,1,9998,0,99998,0,710,3,3118.4883,5,1,100,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,1,9998,0,99998,0,710,4,3118.4883,5,1,100,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,1,9998,0,99998,0,710,5,2563.4751,8,1,100,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,1,9998,0,99998,0,600,1,3059.6201,24,1,100,6,0,0,0,99,3,99,99,99,4,1
2014,31,37,56,1,9998,0,99998,0,600,2,3059.6201,20,1,100,6,0,0,98,99,99,99,99,99,4,2
2014,31,37,56,1,9998,0,99998,0,600,3,3059.6201,20,1,100,6,0,0,98,99,99,99,99,99,4,2
2014,31,37,56,1,9998,0,99998,0,600,4,3059.6201,20,1,100,6,0,0,98,99,99,99,99,99,4,2
2014,31,37,56,1,9998,0,99998,0,600,5,2975.0939,20,1,651,6,0,0,98,99,99,99,99,99,4,2
2014,31,37,56,1,9998,37057,99998,0,720,1,3182.2444,58,2,100,1,0,0,1,1,99,99,99,1,7,1
2014,31,37,56,1,9998,37057,99998,0,720,2,3133.4726,59,1,100,1,0,0,0,99,6,99,99,99,7,1
2014,31,37,56,1,9998,0,99998,0,830,1,2813.3822,58,1,100,5,0,0,2,99,99,1,1,6,7,1
2014,31,37,56,1,9998,0,99998,0,500,1,2826.3098,44,1,100,1,0,0,1,11,99,99,99,2,4,1
2014,31,37,56,1,9998,0,99998,0,500,2,3190.8405,35,2,100,1,0,0,1,11,99,99,99,2,4,2
2014,31,37,56,1,9998,0,99998,0,500,3,3252.8642,1,2,100,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,1,9998,0,99998,0,720,1,1935.6524,79,1,100,1,0,0,2,99,99,1,2,3,7,2
2014,31,37,56,1,9998,0,99998,0,720,2,2000.3525,75,2,100,1,0,0,2,99,99,1,2,3,7,1
2014,31,37,56,1,9998,0,99998,0,820,1,5311.0158,71,2,100,1,0,0,2,99,99,96,96,97,99,1
2014,31,37,56,1,9998,0,99998,0,820,2,5314.1735,71,1,100,1,0,0,1,11,99,99,99,97,99,2
2014,31,37,56,1,9998,37155,99998,0,710,1,2870.4313,80,1,100,3,0,0,2,99,99,1,1,97,7,1
2014,31,37,56,1,9998,0,99998,0,740,1,6820.4466,80,2,100,4,0,0,98,99,99,99,99,99,99,9
2014,31,37,56,1,9998,0,99998,0,300,1,3120.4108,25,1,100,6,0,0,0,99,7,99,99,99,5,2
2014,31,37,56,1,9998,0,99998,0,300,2,3076.5375,2,1,100,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,1,9998,0,99998,0,300,3,3543.4199,7,2,100,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,1,9998,0,99998,0,300,4,3949.2848,9,2,100,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,1,9998,0,99998,0,300,5,3496.72,10,2,100,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,1,9998,0,99998,0,300,6,3690.2381,27,2,100,3,0,0,0,99,7,99,99,99,5,1
2014,31,37,56,1,9998,0,99998,0,710,1,3178.4306,48,1,100,1,0,0,2,99,99,1,2,97,7,2
2014,31,37,56,1,9998,0,99998,0,710,2,3102.2659,55,2,100,1,0,0,2,99,99,1,1,5,7,1
2014,31,37,56,1,9998,0,99998,0,710,3,3042.27,19,1,100,6,0,0,2,99,99,1,1,3,7,2
2014,31,37,56,1,9998,0,99998,0,710,1,3664.3774,20,2,100,6,0,0,1,2,99,99,99,1,6,2
2014,31,37,56,1,9998,0,99998,0,710,2,3334.7672,20,1,100,6,0,0,1,5,99,99,99,1,6,1
2014,31,37,56,1,9998,0,99998,0,300,1,4459.4724,77,2,200,5,0,0,2,99,99,1,1,5,7,1
2014,31,37,56,1,9998,0,99998,0,300,1,3076.7351,61,2,100,5,0,0,1,1,99,99,99,5,7,1
2014,31,37,56,1,9998,0,99998,0,100,1,3124.9375,19,1,100,6,0,0,2,99,99,1,1,4,4,1
2014,31,37,56,1,9998,0,99998,0,100,2,3124.9375,19,1,100,6,0,0,1,99,99,99,99,4,4,2
2014,31,37,56,1,9998,0,99998,0,100,3,3602.7215,28,1,100,6,0,0,2,99,99,1,1,4,4,2
2014,31,37,56,1,9998,0,99998,0,730,1,3134.1921,48,1,100,1,0,0,0,99,6,99,99,99,7,1
2014,31,37,56,1,9998,0,99998,0,730,2,3196.0898,41,2,100,1,0,0,1,7,99,99,99,97,7,2
2014,31,37,56,1,9998,0,99998,0,730,3,3564.7254,13,2,100,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,1,9998,0,99998,0,730,4,3124.9375,16,1,100,6,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,1,9998,0,99998,0,600,1,4712.6239,63,1,200,3,0,0,1,6,99,99,99,5,6,1
2014,31,37,56,1,9998,0,99998,0,600,2,4459.4724,85,2,200,5,0,0,0,99,4,99,99,99,6,2
2014,31,37,56,1,9998,0,99998,0,740,1,3329.3157,76,2,200,1,0,0,2,99,99,1,1,97,7,1
2014,31,37,56,1,9998,0,99998,0,740,2,3270.1472,75,1,200,1,0,0,2,99,99,1,1,97,7,2
2014,31,37,56,1,9998,0,99998,0,830,1,3180.0845,58,1,100,1,0,0,2,99,99,1,1,5,7,1
2014,31,37,56,1,9998,0,99998,0,830,2,3102.2659,55,2,100,1,0,0,2,99,99,1,1,1,7,2
2014,31,37,56,1,9998,0,99998,0,830,3,3690.2381,25,2,100,6,0,0,1,5,99,99,99,1,7,2
2014,31,37,56,1,9998,0,99998,0,470,1,3100.1911,54,2,100,4,0,0,2,99,99,2,2,5,7,1
2014,31,37,56,1,9998,0,99998,0,470,2,3016.0567,34,1,100,6,0,0,2,99,99,1,1,1,6,2
2014,31,37,56,1,9998,0,99998,0,500,1,1749.6058,57,1,100,4,0,0,2,99,99,1,1,5,7,1
2014,31,37,56,1,9998,37097,99998,0,740,1,1639.1331,29,1,100,1,0,0,1,5,99,99,99,1,7,2
2014,31,37,56,1,9998,37097,99998,0,740,2,1807.6398,26,2,100,1,0,0,1,11,99,99,99,1,7,1
2014,31,37,56,1,9998,37097,99998,0,740,3,1338.5195,0,1,100,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,1,9998,0,99998,0,820,1,2822.8775,34,1,100,1,0,0,0,99,9,99,99,99,7,2
2014,31,37,56,1,9998,0,99998,0,820,2,3217.2833,32,2,100,1,0,0,1,2,99,99,99,1,7,1
2014,31,37,56,1,9998,0,99998,0,820,3,3420.7241,3,2,100,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,1,9998,0,99998,0,820,4,3118.4883,5,1,100,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,1,9998,37155,99998,0,730,1,4225.0134,30,2,200,1,0,0,1,11,99,99,99,1,5,1
2014,31,37,56,1,9998,37155,99998,0,730,2,3532.8207,31,1,200,1,0,0,98,99,99,99,99,99,5,2
2014,31,37,56,1,9998,37155,99998,0,730,3,6117.2913,5,2,200,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,1,9998,37155,99998,0,730,4,6117.2913,6,2,200,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,1,9998,37155,99998,0,730,5,5667.3536,10,1,200,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,1,9998,0,99998,0,820,1,4560.8821,37,2,200,1,0,0,98,99,99,99,99,99,99,9
2014,31,37,56,1,9998,0,99998,0,820,2,4474.303,29,1,200,1,0,0,98,99,99,99,99,99,99,9
2014,31,37,56,1,9998,0,99998,0,820,3,6212.8638,9,2,200,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,1,9998,0,99998,0,710,1,3627.8224,49,2,100,1,0,0,2,99,99,1,2,9,7,1
2014,31,37,56,1,9998,0,99998,0,710,2,3952.5451,49,1,100,1,0,0,2,99,99,1,1,1,7,2
2014,31,37,56,1,9998,0,99998,0,710,3,2719.195,11,1,100,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,1,9998,0,99998,0,600,1,3594.7456,21,2,100,6,0,0,1,4,99,99,99,1,4,1
2014,31,37,56,1,9998,0,99998,0,600,2,3594.7456,20,2,100,6,0,0,98,99,99,99,99,99,4,2
2014,31,37,56,1,9998,0,99998,0,600,3,3594.7456,21,2,100,6,0,0,98,99,99,99,99,99,4,2
2014,31,37,56,1,9998,0,99998,0,430,1,3137.6297,47,2,100,4,0,0,1,1,99,99,99,7,6,1
2014,31,37,56,1,9998,0,99998,0,430,2,3659.8712,8,1,300,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,1,9998,0,99998,0,740,1,3548.8637,66,1,100,6,0,0,0,99,6,99,99,99,7,2
2014,31,37,56,1,9998,0,99998,0,740,2,2794.9538,12,1,100,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,1,9998,0,99998,0,740,3,2978.5282,14,1,100,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,1,9998,0,99998,0,740,4,2925.6356,17,1,100,6,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,1,9998,0,99998,0,740,5,3217.2833,33,2,100,6,0,0,0,99,6,99,99,99,5,1
2014,31,37,56,1,9998,0,99998,0,500,1,3438.6625,35,2,100,3,3,100,99,99,99,99,99,99,99,9
2014,31,37,56,1,9998,0,99998,0,500,2,3433.3297,6,2,100,9,0,100,99,99,99,99,99,99,99,9
2014,31,37,56,1,9998,0,99998,0,500,3,2836.5547,7,1,100,9,0,100,99,99,99,99,99,99,99,9
2014,31,37,56,1,9998,0,99998,0,820,1,3116.2639,71,1,100,1,0,0,2,99,99,1,1,5,7,1
2014,31,37,56,1,9998,0,99998,0,820,2,3059.9428,69,2,100,1,0,0,2,99,99,1,1,5,7,1
2014,31,37,56,1,9998,0,99998,0,830,1,3139.4468,55,2,100,1,0,0,1,7,99,99,99,97,7,1
2014,31,37,56,1,9998,0,99998,0,830,2,3091.3309,58,1,100,1,0,0,1,7,99,99,99,97,7,2
2014,31,37,56,1,9998,0,99998,0,841,1,3952.5451,49,1,100,1,0,0,2,99,99,1,1,4,7,2
2014,31,37,56,1,9998,0,99998,0,841,2,3506.882,50,2,100,1,0,0,2,99,99,1,1,4,7,1
2014,31,37,56,1,9998,0,99998,0,841,3,3328.3798,17,2,100,6,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,1,9998,0,99998,0,841,4,3059.6201,22,1,100,6,0,0,2,99,99,1,2,4,7,2
2014,31,37,56,1,9998,0,99998,0,841,1,3137.6297,48,2,100,1,0,0,2,99,99,1,1,9,7,1
2014,31,37,56,1,9998,0,99998,0,841,2,2832.228,53,1,100,1,0,0,2,99,99,1,2,97,7,2
2014,31,37,56,1,9998,0,99998,0,841,3,3638.0817,15,1,100,6,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,1,9998,0,99998,0,500,1,2697.628,38,1,100,1,0,0,98,99,99,99,99,99,99,9
2014,31,37,56,1,9998,0,99998,0,500,2,3217.2833,33,2,100,1,0,0,98,99,99,99,99,99,99,9
2014,31,37,56,1,9998,0,99998,0,500,3,3217.2833,31,2,100,6,0,0,98,99,99,99,99,99,99,9
2014,31,37,56,1,9998,0,99998,0,500,4,3192.0952,26,1,100,6,0,0,98,99,99,99,99,99,99,9
2014,31,37,56,1,9998,0,99998,0,100,1,4783.6569,58,2,200,4,0,0,2,99,99,1,1,2,7,1
2014,31,37,56,1,9998,0,99998,0,100,2,7861.9248,6,2,200,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,1,9998,0,99998,0,841,1,3114.6372,67,2,100,1,0,0,2,99,99,1,2,5,7,1
2014,31,37,56,1,9998,0,99998,0,841,2,3102.5981,67,1,100,1,0,0,2,99,99,1,2,5,7,2
2014,31,37,56,1,9998,0,99998,0,820,1,2759.5871,26,1,100,1,0,0,1,4,99,99,99,4,6,1
2014,31,37,56,1,9998,0,99998,0,820,2,3220.1867,21,2,100,1,0,0,98,99,99,99,99,99,6,2
2014,31,37,56,1,9998,0,99998,0,820,3,2685.2326,1,1,100,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,1,9998,0,99998,0,820,4,2453.9504,3,1,100,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,1,9998,0,99998,0,470,1,2922.3496,58,2,100,4,0,0,2,99,99,1,1,6,7,1
2014,31,37,56,1,9998,0,99998,0,830,1,2653.1994,80,1,100,1,0,0,2,99,99,1,1,97,7,2
2014,31,37,56,1,9998,0,99998,0,830,2,2741.8838,78,2,100,1,0,0,2,99,99,1,1,97,7,1
2014,31,37,56,1,9998,0,99998,0,600,1,2721.4785,63,2,200,3,0,0,2,99,99,1,1,1,7,1
2014,31,37,56,1,9998,0,99998,0,470,1,3220.1867,24,2,100,6,0,0,1,2,99,99,99,1,4,1
2014,31,37,56,1,9998,0,99998,0,470,2,2643.3572,2,2,100,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,1,9998,0,99998,0,470,3,3234.5043,22,1,100,6,0,0,98,99,99,99,99,99,4,2
2014,31,37,56,1,9998,0,99998,0,820,1,3382.6033,80,1,100,1,0,0,2,99,99,1,2,97,7,1
2014,31,37,56,1,9998,0,99998,0,820,2,3558.4952,80,2,100,1,0,0,2,99,99,1,2,97,7,2
2014,31,37,56,1,9998,0,99998,0,820,1,3629.2436,54,1,200,1,0,0,98,99,99,99,99,99,99,9
2014,31,37,56,1,9998,0,99998,0,820,2,3666.4205,63,2,200,1,0,0,98,99,99,99,99,99,99,9
2014,31,37,56,1,9998,0,99998,0,720,1,3103.1314,62,1,100,5,0,100,1,7,99,99,99,97,5,2
2014,31,37,56,1,9998,0,99998,0,720,2,2810.5969,65,2,100,1,0,100,0,99,6,99,99,99,5,1
2014,31,37,56,1,9998,0,99998,0,720,3,2249.1605,4,1,100,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,1,9998,0,99998,0,720,4,2729.5248,63,1,100,1,0,0,1,7,99,99,99,1,5,2
2014,31,37,56,1,9998,0,99998,0,470,1,2729.5248,64,1,100,4,0,0,1,11,99,99,99,5,4,1
2014,31,37,56,1,9998,0,99998,0,740,1,3511.1759,57,2,100,1,0,0,0,99,6,99,99,99,5,1
2014,31,37,56,1,9998,0,99998,0,740,2,3841.749,60,1,100,1,1,0,1,1,99,99,99,5,5,2
2014,31,37,56,1,9998,37057,99998,0,843,1,3176.918,46,1,100,1,0,0,1,10,99,99,99,5,7,1
2014,31,37,56,1,9998,37057,99998,0,843,2,3180.4026,45,2,100,1,0,0,1,10,99,99,99,6,7,1
2014,31,37,56,1,9998,37057,99998,0,843,3,4230.9713,6,1,100,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,1,9998,37057,99998,0,843,4,3459.1588,11,1,100,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,1,9998,37057,99998,0,843,5,3668.6368,12,2,100,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,1,9998,37097,99998,0,430,1,2156.708,64,2,100,1,0,0,1,2,99,99,99,97,7,1
2014,31,37,56,1,9998,37097,99998,0,430,2,2107.9458,65,1,100,1,0,0,1,2,99,99,99,97,7,2
2014,31,37,56,1,9998,37155,99998,0,500,1,5125.6717,25,1,300,6,0,0,2,99,99,1,1,5,5,1
2014,31,37,56,1,9998,0,99998,0,841,1,6111.3611,60,1,100,1,0,0,98,99,99,99,99,99,99,9
2014,31,37,56,1,9998,0,99998,0,841,2,5654.8346,60,2,100,1,0,0,98,99,99,99,99,99,99,9
2014,31,37,56,1,9998,0,99998,0,820,1,2900.541,71,2,100,5,0,0,2,99,99,1,2,5,7,1
2014,31,37,56,1,9998,0,99998,0,600,1,2557.8352,35,2,200,3,0,0,0,99,6,99,99,99,7,1
2014,31,37,56,1,9998,0,99998,0,600,2,3762.0703,11,1,200,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,1,9998,0,99998,0,500,1,2938.95,68,1,100,1,0,0,2,99,99,1,1,7,7,1
2014,31,37,56,1,9998,0,99998,0,500,2,3076.7351,61,2,100,1,0,0,2,99,99,1,1,7,7,2
2014,31,37,56,1,9998,0,99998,0,100,1,3334.7672,21,1,100,6,0,0,1,2,99,99,99,97,4,1
2014,31,37,56,1,9998,0,99998,0,100,2,3334.7672,20,1,100,6,0,0,1,5,99,99,99,4,4,1
2014,31,37,56,1,9998,0,99998,0,100,3,3334.7672,20,1,100,6,0,0,0,99,7,99,99,99,4,1
2014,31,37,56,1,9998,0,99998,0,100,4,3334.7672,20,1,100,6,0,0,98,99,99,99,99,99,99,9
2014,31,37,56,1,9998,0,99998,0,710,1,2922.3496,58,2,100,3,0,0,2,99,99,1,2,5,7,1
2014,31,37,56,1,9998,37155,99998,0,470,1,3894.9276,64,1,300,5,0,0,0,99,6,99,99,99,5,1
2014,31,37,56,1,9998,37155,99998,0,100,1,3116.2639,74,1,100,1,0,0,2,99,99,1,1,5,7,1
2014,31,37,56,1,9998,37155,99998,0,100,2,2810.15,70,2,100,1,0,0,1,7,99,99,99,5,7,2
2014,31,37,56,1,9998,37155,99998,0,100,3,2796.4822,7,1,100,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,1,9998,0,99998,0,730,1,3160.2156,35,2,100,4,0,0,2,99,99,1,1,5,5,1
2014,31,37,56,1,9998,0,99998,0,730,2,3124.9375,16,1,100,6,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,1,9998,0,99998,0,730,3,3139.4468,57,2,100,5,0,0,1,8,99,99,99,5,5,2
2014,31,37,56,1,9998,0,99998,0,730,4,3137.2636,36,1,100,4,0,0,1,8,99,99,99,5,5,2
2014,31,37,56,1,9998,0,99998,0,720,1,3461.506,78,1,100,5,0,0,2,99,99,1,1,97,7,1
2014,31,37,56,1,9998,0,99998,0,470,1,4783.6569,58,2,200,5,0,0,98,99,99,99,99,99,99,9
2014,31,37,56,1,9998,0,99998,0,470,2,4349.6964,40,1,200,6,0,0,98,99,99,99,99,99,99,9
2014,31,37,56,1,9998,0,99998,0,470,1,3664.3774,23,2,100,6,0,0,1,4,99,99,99,4,7,1
2014,31,37,56,1,9998,0,99998,0,470,2,3100.1911,50,2,100,5,0,0,98,99,99,99,99,99,7,2
2014,31,37,56,1,9998,0,99998,0,470,3,3690.2381,27,2,100,6,0,0,98,99,99,99,99,99,7,2
2014,31,37,56,1,9998,0,99998,0,470,4,3291.0624,31,2,100,2,0,0,98,99,99,99,99,99,6,2
2014,31,37,56,1,9998,0,99998,0,430,1,3038.4119,41,1,100,4,0,0,98,99,99,99,99,99,5,2
2014,31,37,56,1,9998,0,99998,0,430,2,2910.9418,51,2,100,4,0,0,0,99,6,99,99,99,5,1
2014,31,37,56,1,9998,0,99998,0,100,1,3304.806,42,2,100,6,0,0,1,6,99,99,99,2,5,1
2014,31,37,56,1,9998,0,99998,0,830,1,3016.9086,54,1,100,1,0,0,2,99,99,1,1,9,6,1
2014,31,37,56,1,9998,0,99998,0,830,2,3100.1911,50,2,100,1,0,0,2,99,99,1,1,9,6,2
2014,31,37,56,1,9998,0,99998,0,720,1,3666.4205,58,2,200,1,0,0,2,99,99,1,2,1,7,1
2014,31,37,56,1,9998,0,99998,0,720,2,3717.5381,59,1,200,1,0,0,0,99,6,99,99,99,7,2
2014,31,37,56,1,9998,0,99998,0,720,3,5017.8064,4,1,200,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,1,9998,37097,99998,0,841,1,1676.7262,32,1,100,1,0,0,2,99,99,1,1,97,6,1
2014,31,37,56,1,9998,37097,99998,0,841,2,1852.1852,44,2,100,1,0,0,2,99,99,1,2,97,6,2
2014,31,37,56,1,9998,37097,99998,0,841,3,1545.9571,8,1,100,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,1,9998,37097,99998,0,841,4,1976.9832,16,2,100,6,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,1,9998,0,99998,0,600,1,3118.2743,43,2,100,1,0,0,1,7,99,99,99,1,7,1
2014,31,37,56,1,9998,0,99998,0,600,2,2697.628,37,1,100,1,0,0,1,7,99,99,99,1,7,2
2014,31,37,56,1,9998,0,99998,0,600,3,3435.0283,9,1,100,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,1,9998,0,99998,0,600,4,3059.6201,20,1,100,6,0,0,0,99,6,99,99,99,7,2
2014,31,37,56,1,9998,0,99998,0,841,1,2813.3822,58,1,100,1,0,0,2,99,99,1,2,6,7,2
2014,31,37,56,1,9998,0,99998,0,841,2,2922.3496,55,2,100,1,0,0,2,99,99,1,1,6,7,1
2014,31,37,56,1,9998,0,99998,0,841,3,3248.2969,17,1,100,6,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,1,9998,0,99998,0,830,1,2592.3216,36,2,100,1,3,0,99,99,99,99,99,99,99,9
2014,31,37,56,1,9998,0,99998,0,830,2,0,40,1,100,1,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,1,9998,0,99998,0,830,3,2511.1913,3,1,100,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,1,9998,0,99998,0,830,4,2554.3281,5,1,100,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,1,9998,0,99998,0,830,5,2278.4438,8,1,100,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,1,9998,0,99998,0,830,1,2826.3098,43,1,100,1,0,0,2,99,99,1,1,1,7,1
2014,31,37,56,1,9998,0,99998,0,830,2,3118.2743,43,2,100,1,0,0,2,99,99,1,1,1,7,2
2014,31,37,56,1,9998,0,99998,0,830,3,3594.7456,20,2,100,6,0,0,2,99,99,1,1,1,7,2
2014,31,37,56,1,9998,0,99998,0,830,4,3059.6201,21,1,100,6,0,0,2,99,99,1,1,1,7,1
2014,31,37,56,1,9998,0,99998,0,720,1,3664.3774,21,2,100,6,0,0,0,99,6,99,99,99,4,1
2014,31,37,56,1,9998,0,99998,0,720,2,3791.6787,16,2,100,6,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,1,9998,0,99998,0,720,3,3334.7672,21,1,100,6,0,0,0,99,6,99,99,99,4,2
2014,31,37,56,1,9998,0,99998,0,720,4,2808.6818,40,1,100,1,0,0,0,99,6,99,99,99,4,2
2014,31,37,56,1,9998,0,99998,0,720,5,3304.806,42,2,100,1,0,0,0,99,6,99,99,99,4,2
2014,31,37,56,1,9998,37155,99998,0,740,1,2701.3905,56,2,300,5,0,0,0,99,6,99,99,99,5,1
2014,31,37,56,1,9998,37155,99998,0,740,2,3699.0312,32,1,300,6,0,0,0,99,6,99,99,99,5,2
2014,31,37,56,1,9998,37155,99998,0,740,3,4871.7429,0,1,300,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,1,9998,37155,99998,0,740,4,5751.5681,1,2,300,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,1,9998,37155,99998,0,740,5,2520.3095,6,2,100,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,1,9998,37155,99998,0,740,6,3286.8882,25,2,100,6,0,0,0,99,6,99,99,99,5,2
2014,31,37,56,1,9998,37155,99998,0,740,7,5390.306,44,1,300,6,0,100,0,99,6,99,99,99,5,2
2014,31,37,56,1,9998,0,99998,0,500,1,3631.6446,66,1,100,1,0,0,2,99,99,1,2,1,7,1
2014,31,37,56,1,9998,0,99998,0,500,2,3330.278,65,2,100,1,0,0,2,99,99,1,2,1,7,2
2014,31,37,56,1,9998,0,99998,0,710,1,2266.4498,71,2,100,5,0,0,2,99,99,1,1,5,7,1
2014,31,37,56,1,9998,0,99998,0,730,1,3067.3786,28,2,200,3,0,0,2,99,99,1,1,5,7,1
2014,31,37,56,1,9998,0,99998,0,740,1,3187.4272,62,2,100,5,0,0,1,7,99,99,99,1,6,1
2014,31,37,56,1,9998,0,99998,0,430,1,3180.0845,59,1,100,1,0,0,2,99,99,1,1,97,6,2
2014,31,37,56,1,9998,0,99998,0,430,2,2963.6735,63,2,100,1,0,0,2,99,99,1,1,97,6,1
2014,31,37,56,1,9998,0,99998,0,430,3,3632.7967,6,1,100,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,1,9998,0,99998,0,430,4,3543.4199,7,2,100,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,1,9998,0,99998,0,820,1,5567.6372,80,2,100,5,0,0,2,99,99,1,1,97,7,1
2014,31,37,56,1,9998,0,99998,0,210,1,2165.4617,70,2,100,5,0,0,2,99,99,1,1,1,7,2
2014,31,37,56,1,9998,0,99998,0,210,2,2052.6377,53,2,100,4,0,0,2,99,99,1,1,1,7,1
2014,31,37,56,1,9998,0,99998,0,470,1,2156.1905,75,2,100,5,0,0,98,99,99,99,99,99,99,9
2014,31,37,56,1,9998,0,99998,0,470,2,4286.626,11,1,801,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,1,9998,0,99998,0,470,3,2494.1933,32,2,100,6,0,0,98,99,99,99,99,99,99,9
2014,31,37,56,1,9998,37057,99998,0,740,1,2843.5557,60,1,100,1,0,0,2,99,99,1,1,97,7,1
2014,31,37,56,1,9998,37057,99998,0,740,2,2962.1877,58,2,100,1,0,0,2,99,99,1,1,97,7,1
2014,31,37,56,1,9998,0,99998,0,830,1,2026.0478,64,1,100,1,0,0,2,99,99,1,2,5,7,2
2014,31,37,56,1,9998,0,99998,0,830,2,2109.5785,61,2,100,1,0,0,2,99,99,1,2,5,7,1
2014,31,37,56,1,9998,37155,99998,0,830,1,3619.7966,46,1,300,1,0,0,1,5,99,99,99,7,7,1
2014,31,37,56,1,9998,37155,99998,0,830,2,4014.7775,41,2,300,1,0,0,1,96,99,99,99,97,7,2
2014,31,37,56,1,9998,37155,99998,0,830,3,4117.7364,12,1,300,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,1,9998,37155,99998,0,830,4,4890.9553,14,2,300,9,0,0,99,99,99,99,99,99,99,9
2014,31,37,56,1,9998,0,99998,0,730,1,2316.3118,65,1,100,1,0,0,1,1,99,99,99,5,7,2
2014,31,37,56,1,9998,0,99998,0,730,2,2202.6474,61,2,100,1,0,0,1,1,99,99,99,5,7,1
2014,31,37,56,1,9998,37097,99998,0,470,1,1715.253,65,2,651,4,3,0,99,99,99,99,99,99,99,9
2014,31,37,56,1,9998,37057,99998,0,842,1,3406.0254,34,2,100,4,0,0,1,2,99,99,99,1,4,1
2014,31,37,56,1,9998,37057,99998,0,842,2,3180.0314,35,1,100,4,0,0,1,2,99,99,99,1,4,1
2014,31,37,56,1,9998,0,99998,0,720,1,6208.7829,65,2,200,6,0,0,2,99,99,1,1,97,7,1
2014,31,37,56,1,9998,0,99998,0,600,1,3591.9648,22,1,100,6,3,100,99,99,99,99,99,99,99,9
2014,31,37,56,1,9998,0,99998,0,600,2,3738.3484,55,1,100,1,3,100,99,99,99,99,99,99,99,9
2014,31,37,56,1,9998,0,99998,0,600,3,3492.7203,59,2,100,1,3,100,99,99,99,99,99,99,99,9
